"codigo";"disciplina";"docente";"comentario";"sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0108";"ORGANIZAÇÃO DE COMPUTADORES";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0141";"TÓPICOS AVANÇADOS EM REDES DE COMPUTADORES I";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0141";"TÓPICOS AVANÇADOS EM REDES DE COMPUTADORES I";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0141";"TÓPICOS AVANÇADOS EM REDES DE COMPUTADORES I";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0141";"TÓPICOS AVANÇADOS EM REDES DE COMPUTADORES I";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0141";"TÓPICOS AVANÇADOS EM REDES DE COMPUTADORES I";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0141";"TÓPICOS AVANÇADOS EM REDES DE COMPUTADORES I";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0141";"TÓPICOS AVANÇADOS EM REDES DE COMPUTADORES I";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0141";"TÓPICOS AVANÇADOS EM REDES DE COMPUTADORES I";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0141";"TÓPICOS AVANÇADOS EM REDES DE COMPUTADORES I";"LEONARDO LUIZ ALENCASTRO ROCHA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0054";"Atividades Curriculares de Extensão 1";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0055";"Atividades Curriculares de Extensão 2";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0056";"Atividades Curriculares de Extensão 3";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0056";"Atividades Curriculares de Extensão 3";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0056";"Atividades Curriculares de Extensão 3";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0056";"Atividades Curriculares de Extensão 3";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0056";"Atividades Curriculares de Extensão 3";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0056";"Atividades Curriculares de Extensão 3";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0056";"Atividades Curriculares de Extensão 3";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0056";"Atividades Curriculares de Extensão 3";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0056";"Atividades Curriculares de Extensão 3";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0056";"Atividades Curriculares de Extensão 3";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0056";"Atividades Curriculares de Extensão 3";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0057";"Atividades Curriculares de Extensão 4";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0057";"Atividades Curriculares de Extensão 4";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0057";"Atividades Curriculares de Extensão 4";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0057";"Atividades Curriculares de Extensão 4";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0057";"Atividades Curriculares de Extensão 4";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0057";"Atividades Curriculares de Extensão 4";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0057";"Atividades Curriculares de Extensão 4";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0057";"Atividades Curriculares de Extensão 4";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0057";"Atividades Curriculares de Extensão 4";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0057";"Atividades Curriculares de Extensão 4";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0057";"Atividades Curriculares de Extensão 4";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0057";"Atividades Curriculares de Extensão 4";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0057";"Atividades Curriculares de Extensão 4";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0166";"TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE II";"ASTERIO KIYOSHI TANAKA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0105";"INTRODUÇÃO À LÓGICA COMPUTACIONAL";"ALEXANDRE ALBINO ANDREATTA";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0160";"GESTÃO DE PROCESSOS DE NEGÓCIOS";"RENATA MENDES DE ARAUJO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
"TIN0115";"ANÁLISE DE SISTEMAS";"FLAVIA MARIA SANTORO";"Sem comentarios";"Sem sugestoes"
